Time Stamp,ID,Extended,Dir,Bus,LEN,D0,D1,D2,D3,D4,D5,D6,D7
1743890405.858,00000102,0,Rx,0,8,1A,F8,0F,54,56,CE,00,21
1743890405.859,00000110,0,Rx,0,8,00,00,00,21,01,01,09,28
1743890405.860,00000300,0,Rx,0,8,01,76,0F,43,00,33,02,00
1743890405.861,00000102,0,Rx,0,8,1B,4E,0F,54,56,CE,02,94
1743890405.862,00000342,0,Rx,0,8,04,DE,99,99,8C,00,04,A3
1743890405.863,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.864,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.865,00000010,0,Rx,0,8,00,32,40,00,00,07,07,72
1743890405.866,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.867,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.868,00000010,0,Rx,0,8,00,32,40,00,00,07,09,7C
1743890405.869,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.870,00000103,0,Rx,0,8,00,00,02,00,00,00,08,0A
1743890405.871,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.872,00000122,0,Rx,0,8,21,23,19,18,02,9F,0C,92
1743890405.873,00000010,0,Rx,0,8,00,32,40,00,00,07,0C,79
1743890405.874,00000300,0,Rx,0,8,01,76,0F,43,00,33,02,00
1743890405.875,00000308,0,Rx,0,8,00,10,00,00,00,00,02,00
1743890405.876,00000010,0,Rx,0,8,00,32,40,00,00,07,0E,7B
1743890405.877,00000013,0,Rx,0,8,FF,03,09,00,00,00,00,00
1743890405.878,00000102,0,Rx,0,8,1A,D1,0F,54,56,CE,0E,06
1743890405.879,00000012,0,Rx,0,8,99,99,32,00,00,00,00,32
1743890405.880,00000102,0,Rx,0,8,1A,67,0F,54,56,CE,0F,B1
1743890405.881,00000010,0,Rx,0,8,00,32,40,00,00,07,01,74
1743890405.882,00000012,0,Rx,0,8,99,99,32,00,01,00,01,32
1743890405.883,00000122,0,Rx,0,8,22,23,19,19,02,D8,03,D8
1743890405.884,00000122,0,Rx,0,8,22,23,19,19,02,D8,04,DF
1743890405.885,00000231,0,Rx,0,8,00,01,00,00,00,00,09,08
1743890405.886,00000308,0,Rx,0,8,00,10,00,00,00,00,02,00
1743890405.887,00000342,0,Rx,0,8,04,DE,99,99,8C,00,04,A3
1743890405.888,00000010,0,Rx,0,8,00,32,40,00,00,07,05,70
1743890405.889,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.890,00000231,0,Rx,0,8,00,01,00,00,00,00,0C,0D
1743890405.891,00000010,0,Rx,0,8,00,32,40,00,00,07,07,72
1743890405.892,00000231,0,Rx,0,8,00,01,00,00,00,00,0D,0C
1743890405.893,00000012,0,Rx,0,8,99,99,32,00,00,00,04,36
1743890405.894,00000408,0,Rx,0,8,00,41,45,0A,FF,FF,07,09
1743890405.895,00000102,0,Rx,0,8,19,3A,0F,54,56,CE,09,E9
1743890405.896,00000231,0,Rx,0,8,00,01,00,00,00,00,01,00
1743890405.897,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.898,00000110,0,Rx,0,8,00,00,00,24,01,01,06,22
1743890405.899,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.900,00000010,0,Rx,0,8,00,32,40,00,00,07,0D,78
1743890405.901,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,09,09
1743890405.902,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.903,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.904,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.905,00000332,0,Rx,0,8,01,00,00,00,00,00,01,00
1743890405.906,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.907,00000102,0,Rx,0,8,18,E9,0F,54,56,CE,01,33
1743890405.908,00000122,0,Rx,0,8,25,23,1D,1A,03,B4,04,B2
1743890405.909,00000122,0,Rx,0,8,25,23,1D,1A,03,B4,05,B3
1743890405.910,00000300,0,Rx,0,8,01,76,0F,43,00,33,02,00
1743890405.911,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.912,00000010,0,Rx,0,8,00,32,40,00,00,07,04,71
1743890405.913,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,0D,FA
1743890405.914,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.915,00000320,0,Rx,0,8,20,00,00,00,F0,00,82,00
1743890405.916,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.917,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.918,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.919,00000012,0,Rx,0,8,99,99,32,00,01,00,0F,3C
1743890405.920,00000010,0,Rx,0,8,00,32,40,00,00,07,0F,7A
1743890405.921,00000102,0,Rx,0,8,1A,94,0F,54,56,CE,01,4C
1743890405.922,00000012,0,Rx,0,8,99,99,32,00,00,00,00,32
1743890405.923,00000010,0,Rx,0,8,00,32,40,00,00,07,01,74
1743890405.924,00000102,0,Rx,0,8,1A,4E,0F,54,56,CE,03,94
1743890405.925,00000010,0,Rx,0,8,00,32,40,00,00,07,02,77
1743890405.926,00000103,0,Rx,0,8,00,00,02,00,00,00,04,06
1743890405.927,00000316,0,Rx,0,8,12,91,01,2C,53,00,00,00
1743890405.928,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.929,00000012,0,Rx,0,8,99,99,32,00,00,00,02,30
1743890405.930,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.931,00000231,0,Rx,0,8,00,01,00,00,00,00,0E,0F
1743890405.932,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,06,06
1743890405.933,00000231,0,Rx,0,8,00,01,00,00,00,00,00,01
1743890405.934,00000013,0,Rx,0,8,FF,03,09,00,00,00,00,00
1743890405.935,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,07,07
1743890405.936,00000102,0,Rx,0,8,19,E7,0F,54,56,CE,0B,36
1743890405.937,00000103,0,Rx,0,8,00,00,02,00,00,00,0C,0E
1743890405.938,00000122,0,Rx,0,8,24,23,1C,1B,03,BA,0E,B7
1743890405.939,00000308,0,Rx,0,8,00,10,00,00,00,00,02,00
1743890405.940,00000122,0,Rx,0,8,24,23,1B,1A,03,5F,00,5A
1743890405.941,00000530,0,Rx,0,8,FF,FE,F5,98,52,03,91,00
1743890405.942,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.943,00000231,0,Rx,0,8,00,01,00,00,00,00,06,07
1743890405.944,00000122,0,Rx,0,8,23,23,1B,1A,02,DA,02,DB
1743890405.945,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.946,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.947,00000010,0,Rx,0,8,00,32,40,00,00,07,0F,7A
1743890405.948,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,0C,FB
1743890405.949,00000231,0,Rx,0,8,00,01,00,00,00,00,0A,0B
1743890405.950,00000103,0,Rx,0,8,00,00,02,00,00,00,05,07
1743890405.951,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,0D,FA
1743890405.952,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.953,00000010,0,Rx,0,8,00,32,40,00,00,07,03,76
1743890405.954,00000316,0,Rx,0,8,12,91,01,2C,53,00,00,00
1743890405.955,00000530,0,Rx,0,8,FF,FE,F5,98,52,03,91,00
1743890405.956,00000010,0,Rx,0,8,00,32,40,00,00,07,05,70
1743890405.957,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.958,00000010,0,Rx,0,8,00,32,40,00,00,07,06,73
1743890405.959,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.960,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.961,00000102,0,Rx,0,8,19,A8,0F,54,56,CE,0C,7E
1743890405.962,00000122,0,Rx,0,8,23,23,1B,19,02,D3,0F,DC
1743890405.963,00000300,0,Rx,0,8,01,75,0F,43,00,33,02,00
1743890405.964,00000122,0,Rx,0,8,24,23,1B,1A,02,D3,00,D7
1743890405.965,00000320,0,Rx,0,8,20,00,00,00,F0,00,82,00
1743890405.966,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.967,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890405.968,00000010,0,Rx,0,8,00,32,40,00,00,07,0C,79
1743890405.969,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,03,F4
1743890405.970,00000530,0,Rx,0,8,FF,FE,F5,98,52,03,91,00
1743890405.971,00000010,0,Rx,0,8,00,32,40,00,00,07,0E,7B
1743890405.972,00000410,0,Rx,0,8,37,00,00,00,00,FF,04,CC
1743890405.973,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,04,04
1743890405.974,00000012,0,Rx,0,8,99,99,32,00,00,00,00,32
1743890405.975,00000103,0,Rx,0,8,00,00,02,00,00,00,06,04
1743890405.976,00000010,0,Rx,0,8,00,32,40,00,00,07,01,74
1743890405.977,00000300,0,Rx,0,8,01,75,0F,43,00,33,02,00
1743890405.978,00000316,0,Rx,0,8,12,91,01,2C,53,00,00,00
1743890405.979,00000010,0,Rx,0,8,00,32,40,00,00,07,03,76
1743890405.980,00000012,0,Rx,0,8,99,99,32,00,00,00,02,30
1743890405.981,00000231,0,Rx,0,8,00,01,00,00,00,00,00,01
1743890405.982,00000013,0,Rx,0,8,FF,03,09,00,00,00,00,00
1743890405.983,00000102,0,Rx,0,8,1A,74,0F,54,56,CE,0B,A6
1743890405.984,00000012,0,Rx,0,8,99,99,32,00,01,00,03,30
1743890405.985,00000530,0,Rx,0,8,FF,FE,F5,98,52,03,91,00
1743890405.986,00000102,0,Rx,0,8,1A,34,0F,54,56,CE,0D,E0
1743890405.987,00000102,0,Rx,0,8,1A,56,0F,54,56,CE,0E,81
1743890405.988,00000103,0,Rx,0,8,00,00,02,00,00,00,0E,0C
1743890405.989,00000122,0,Rx,0,8,23,23,1A,1A,02,FA,01,F9
1743890405.990,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,0B,FC
1743890405.991,00000408,0,Rx,0,8,00,41,45,0A,FF,FF,0B,05
1743890405.992,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.993,00000231,0,Rx,0,8,00,01,00,00,00,00,08,09
1743890405.994,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0B,0B
1743890405.995,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890405.996,00000231,0,Rx,0,8,00,01,00,00,00,00,0A,0B
1743890405.997,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0C,0C
1743890405.998,00000231,0,Rx,0,8,00,01,00,00,00,00,0C,0D
1743890405.999,00000122,0,Rx,0,8,22,23,1A,19,03,09,08,00
1743890406.000,00000122,0,Rx,0,8,22,23,1A,19,02,C4,09,CD
1743890406.001,00000300,0,Rx,0,8,01,75,0F,43,00,33,02,00
1743890406.002,00000103,0,Rx,0,8,00,00,02,00,00,00,08,0A
1743890406.003,00000122,0,Rx,0,8,22,23,1A,19,02,C4,0A,CE
1743890406.004,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.005,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890406.006,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,00,F7
1743890406.007,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890406.008,00000102,0,Rx,0,8,1A,6E,0F,54,56,CE,0C,BB
1743890406.009,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.010,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.011,00000102,0,Rx,0,8,1A,6E,0F,54,56,CE,0E,B9
1743890406.012,00000408,0,Rx,0,8,00,41,45,0A,FF,FF,02,0C
1743890406.013,00000411,0,Rx,0,8,32,60,00,00,00,00,00,00
1743890406.014,00000122,0,Rx,0,8,22,23,1A,19,02,97,02,95
1743890406.015,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.016,00000411,0,Rx,0,8,32,60,00,00,00,00,00,00
1743890406.017,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890406.018,00000010,0,Rx,0,8,00,32,40,00,00,07,0B,7E
1743890406.019,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890406.020,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.021,00000010,0,Rx,0,8,00,32,40,00,00,07,0D,78
1743890406.022,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.023,00000010,0,Rx,0,8,00,32,40,00,00,07,0E,7B
1743890406.024,00000103,0,Rx,0,8,00,00,02,00,00,00,07,05
1743890406.025,00000122,0,Rx,0,8,22,23,1A,19,02,C4,0A,CE
1743890406.026,00000012,0,Rx,0,8,99,99,32,00,00,00,00,32
1743890406.027,00000010,0,Rx,0,8,00,32,40,00,00,07,01,74
1743890406.028,00000316,0,Rx,0,8,12,91,01,2C,53,00,00,00
1743890406.029,00000012,0,Rx,0,8,99,99,32,00,01,00,01,32
1743890406.030,00000231,0,Rx,0,8,00,01,00,00,00,00,02,03
1743890406.031,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,08,FF
1743890406.032,00000012,0,Rx,0,8,99,99,32,00,00,00,02,30
1743890406.033,00000102,0,Rx,0,8,1B,01,10,54,56,CE,0D,CB
1743890406.034,00000411,0,Rx,0,8,32,60,00,00,00,00,00,00
1743890406.035,00000102,0,Rx,0,8,1B,01,10,54,56,CE,0E,C8
1743890406.036,00000122,0,Rx,0,8,22,23,19,19,02,C9,01,CB
1743890406.037,00000122,0,Rx,0,8,22,23,19,19,02,B3,02,B2
1743890406.038,00000231,0,Rx,0,8,00,01,00,00,00,00,07,06
1743890406.039,00000320,0,Rx,0,8,20,00,00,00,F0,00,82,00
1743890406.040,00000342,0,Rx,0,8,04,DE,99,99,8D,00,04,A3
1743890406.041,00000122,0,Rx,0,8,22,23,19,19,02,B3,04,B4
1743890406.042,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.043,00000231,0,Rx,0,8,00,01,00,00,00,00,0A,0B
1743890406.044,00000010,0,Rx,0,8,00,32,40,00,00,07,0B,7E
1743890406.045,00000231,0,Rx,0,8,00,01,00,00,00,00,0B,0A
1743890406.046,00000012,0,Rx,0,8,99,99,32,00,00,00,06,34
1743890406.047,00000013,0,Rx,0,8,FF,03,09,00,00,00,00,00
1743890406.048,00000122,0,Rx,0,8,21,23,19,18,02,BF,09,B7
1743890406.049,00000122,0,Rx,0,8,22,23,19,19,02,BF,0A,B6
1743890406.050,00000231,0,Rx,0,8,00,01,00,00,00,00,0F,0E
1743890406.051,00000110,0,Rx,0,8,00,00,00,22,01,01,0D,2F
1743890406.052,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,00,F7
1743890406.053,00000408,0,Rx,0,8,00,41,45,0A,FF,FF,00,0E
1743890406.054,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890406.055,00000010,0,Rx,0,8,00,32,40,00,00,07,02,77
1743890406.056,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.057,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.058,00000102,0,Rx,0,8,1C,04,10,54,56,CE,0E,CA
1743890406.059,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890406.060,00000103,0,Rx,0,8,00,00,02,00,00,00,0F,0D
1743890406.061,00000103,0,Rx,0,8,00,00,02,00,00,00,00,02
1743890406.062,00000110,0,Rx,0,8,00,00,00,22,01,01,01,23
1743890406.063,00000316,0,Rx,0,8,12,91,01,2C,53,00,00,00
1743890406.064,00000122,0,Rx,0,8,22,23,19,19,02,71,04,76
1743890406.065,00000010,0,Rx,0,8,00,32,40,00,00,07,08,7D
1743890406.066,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.067,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.068,00000010,0,Rx,0,8,00,32,40,00,00,07,0A,7F
1743890406.069,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.070,00000010,0,Rx,0,8,00,32,40,00,00,07,0B,7E
1743890406.071,00000010,0,Rx,0,8,00,32,40,00,00,07,0C,79
1743890406.072,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890406.073,00000103,0,Rx,0,8,00,00,02,00,00,00,08,0A
1743890406.074,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,07,F0
1743890406.075,00000408,0,Rx,0,8,00,41,45,0A,FF,FF,07,09
1743890406.076,00000010,0,Rx,0,8,00,32,40,00,00,07,0F,7A
1743890406.077,00000300,0,Rx,0,8,01,75,0F,43,00,32,02,00
1743890406.078,00000316,0,Rx,0,8,12,91,01,2C,53,00,00,00
1743890406.079,00000013,0,Rx,0,8,FF,03,09,00,00,00,00,00
1743890406.080,00000102,0,Rx,0,8,1B,DD,10,54,56,CE,0D,17
1743890406.081,00000012,0,Rx,0,8,99,99,32,00,01,00,01,32
1743890406.082,00000010,0,Rx,0,8,00,32,40,00,00,07,03,76
1743890406.083,00000102,0,Rx,0,8,1C,51,10,54,56,CE,0F,9E
1743890406.084,00000012,0,Rx,0,8,99,99,32,00,00,00,02,30
1743890406.085,00000103,0,Rx,0,8,00,00,02,00,00,00,00,02
1743890406.086,00000102,0,Rx,0,8,1C,A5,10,54,56,CE,01,64
1743890406.087,00000122,0,Rx,0,8,22,23,18,19,02,37,04,31
1743890406.088,00000231,0,Rx,0,8,00,03,00,00,00,00,09,0A
1743890406.089,00000320,0,Rx,0,8,20,00,00,00,F0,00,82,00
1743890406.090,00000332,0,Rx,0,8,01,00,00,00,00,00,0E,0F
1743890406.091,00000012,0,Rx,0,8,99,99,32,00,00,00,04,36
1743890406.092,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.093,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,0D,FA
1743890406.094,00000012,0,Rx,0,8,99,99,32,00,01,00,05,36
1743890406.095,00000231,0,Rx,0,8,00,03,00,00,00,00,0E,0D
1743890406.096,00000411,0,Rx,0,8,32,60,00,00,00,00,00,00
1743890406.097,00000102,0,Rx,0,8,1B,C8,10,54,56,CE,09,06
1743890406.098,00000122,0,Rx,0,8,21,23,19,18,03,0C,0B,07
1743890406.099,00000122,0,Rx,0,8,21,23,19,18,03,0C,0C,00
1743890406.100,00000231,0,Rx,0,8,00,03,00,00,00,00,00,03
1743890406.101,00000342,0,Rx,0,8,04,DE,99,99,8C,00,04,A3
1743890406.102,00000231,0,Rx,0,8,00,03,00,00,00,00,03,00
1743890406.103,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.104,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.105,00000010,0,Rx,0,8,00,32,40,00,00,07,01,74
1743890406.106,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890406.107,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890406.108,00000102,0,Rx,0,8,1C,8A,10,54,56,CE,00,4A
1743890406.109,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.110,00000103,0,Rx,0,8,00,00,02,00,00,00,01,03
1743890406.111,00000122,0,Rx,0,8,21,23,18,18,02,76,04,72
1743890406.112,00000408,0,Rx,0,8,00,41,45,0A,FF,FF,04,0A
1743890406.113,00000110,0,Rx,0,8,00,00,00,21,01,01,02,23
1743890406.114,00000408,0,Rx,0,8,00,41,45,0A,FF,FF,05,0B
1743890406.115,00000410,0,Rx,0,8,37,00,00,00,00,FF,04,CC
1743890406.116,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.117,00000012,0,Rx,0,8,99,99,32,00,00,00,0C,3E
1743890406.118,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,05,05
1743890406.119,00000530,0,Rx,0,8,FF,FE,F5,99,52,03,91,00
1743890406.120,00000010,0,Rx,0,8,00,32,40,00,00,07,0A,7F
1743890406.121,00000102,0,Rx,0,8,1C,94,10,54,56,CE,09,5D
1743890406.122,00000122,0,Rx,0,8,21,23,18,18,02,7F,0B,74
1743890406.123,00000012,0,Rx,0,8,99,99,32,00,00,00,0E,3C
1743890406.124,00000300,0,Rx,0,8,01,76,0F,43,00,31,02,00
1743890406.125,00000316,0,Rx,0,8,12,91,01,2C,53,00,00,00
1743890406.126,00000012,0,Rx,0,8,99,99,32,00,01,00,0F,3C
1743890406.127,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,09,FE
1743890406.128,00000013,0,Rx,0,8,FF,03,09,00,00,00,00,00
1743890406.129,00000012,0,Rx,0,8,99,99,32,00,00,00,00,32
1743890406.130,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,0A,FD
1743890406.131,00000010,0,Rx,0,8,00,32,40,00,00,07,01,74
1743890406.132,00000102,0,Rx,0,8,1C,73,10,54,56,CE,00,B3
1743890406.133,00000012,0,Rx,0,8,99,99,32,00,01,00,01,32
1743890406.134,00000122,0,Rx,0,8,21,23,18,18,02,5D,04,59
1743890406.135,00000231,0,Rx,0,8,00,01,00,00,00,00,09,08
1743890406.136,00000110,0,Rx,0,8,00,00,00,21,01,01,0A,2B
1743890406.137,00000300,0,Rx,0,8,01,76,0F,43,00,31,02,00
1743890406.138,00000122,0,Rx,0,8,21,23,18,18,02,37,06,31
1743890406.139,00000411,0,Rx,0,8,32,60,00,00,00,00,00,00
1743890406.140,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0D,0D
1743890406.141,00000010,0,Rx,0,8,00,32,40,00,00,07,07,72
1743890406.142,00000231,0,Rx,0,8,00,01,00,00,00,00,0D,0C
1743890406.143,00000010,0,Rx,0,8,00,32,40,00,00,07,08,7D
1743890406.144,00000013,0,Rx,0,8,FF,03,09,00,00,00,00,00
1743890406.145,00000102,0,Rx,0,8,1B,78,10,54,56,CE,09,B6
1743890406.146,00000122,0,Rx,0,8,21,23,19,18,02,E3,0C,EE
1743890406.147,00000231,0,Rx,0,8,00,01,00,00,00,00,00,01
1743890406.148,00000122,0,Rx,0,8,21,23,19,18,02,E3,0D,EF
1743890406.149,00000122,0,Rx,0,8,21,23,19,18,02,A8,0E,A7
1743890406.150,00000231,0,Rx,0,8,00,01,00,00,00,00,03,02
1743890406.151,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.152,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.153,00000231,0,Rx,0,8,00,01,00,00,00,00,05,04
1743890406.154,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.155,00000408,0,Rx,0,8,00,41,45,0A,FF,FF,02,0C
1743890406.156,00000122,0,Rx,0,8,21,23,19,18,02,88,02,8B
1743890406.157,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.158,00000102,0,Rx,0,8,1C,3D,10,54,56,CE,02,FF
1743890406.159,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890406.160,00000110,0,Rx,0,8,00,00,00,21,01,01,02,23
1743890406.161,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890406.162,00000010,0,Rx,0,8,00,32,40,00,00,07,04,71
1743890406.163,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.164,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890406.165,00000010,0,Rx,0,8,00,32,40,00,00,07,06,73
1743890406.166,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890406.167,00000010,0,Rx,0,8,00,32,40,00,00,07,07,72
1743890406.168,00000010,0,Rx,0,8,00,32,40,00,00,07,08,7D
1743890406.169,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.170,00000010,0,Rx,0,8,00,32,40,00,00,07,09,7C
1743890406.171,00000012,0,Rx,0,8,99,99,32,00,01,00,0D,3E
1743890406.172,00000102,0,Rx,0,8,1C,2A,10,54,56,CE,0B,E1
1743890406.173,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,08,FF
1743890406.174,00000408,0,Rx,0,8,00,41,45,0A,FF,FF,08,06
1743890406.175,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.176,00000410,0,Rx,0,8,37,00,00,00,00,FF,09,C1
1743890406.177,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,09,09
1743890406.178,00000012,0,Rx,0,8,99,99,32,00,01,00,0F,3C
1743890406.179,00000332,0,Rx,0,8,01,00,00,00,00,00,04,05
1743890406.180,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0A,0A
1743890406.181,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.182,00000010,0,Rx,0,8,00,32,40,00,00,07,00,75
1743890406.183,00000010,0,Rx,0,8,00,32,40,00,00,07,01,74
1743890406.184,00000122,0,Rx,0,8,21,23,18,18,02,2B,05,2E
1743890406.185,00000122,0,Rx,0,8,21,23,18,18,02,64,06,62
1743890406.186,00000320,0,Rx,0,8,20,00,00,00,F0,00,82,00
1743890406.187,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.188,00000012,0,Rx,0,8,99,99,32,00,00,00,02,30
1743890406.189,00000231,0,Rx,0,8,00,03,00,00,00,00,0D,0E
1743890406.190,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.191,00000012,0,Rx,0,8,99,99,32,00,01,00,03,30
1743890406.192,00000400,0,Rx,0,8,00,0D,0A,F0,00,00,0F,F8
1743890406.193,00000013,0,Rx,0,8,FF,03,09,00,00,00,00,00
1743890406.194,00000102,0,Rx,0,8,1B,F4,10,54,56,CE,0A,39
1743890406.195,00000102,0,Rx,0,8,1B,F4,10,54,56,CE,0B,38
1743890406.196,00000122,0,Rx,0,8,21,23,19,18,02,7B,0E,74
1743890406.197,00000231,0,Rx,0,8,00,03,00,00,00,00,03,00
1743890406.198,00000411,0,Rx,0,8,32,60,00,00,00,00,00,00
1743890406.199,00000300,0,Rx,0,8,01,76,0F,43,00,32,02,00
1743890406.200,00000122,0,Rx,0,8,21,23,19,18,02,82,00,83
1743890406.201,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.202,00000231,0,Rx,0,8,00,03,00,00,00,00,06,05
1743890406.203,00000231,0,Rx,0,8,00,03,00,00,00,00,07,04
1743890406.204,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.205,00000231,0,Rx,0,8,00,03,00,00,00,00,08,0B
1743890406.206,00000231,0,Rx,0,8,00,03,00,00,00,00,09,0A
1743890406.207,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890406.208,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890406.209,00000332,0,Rx,0,8,01,00,00,00,00,00,06,07
1743890406.210,00000308,0,Rx,0,8,00,10,00,00,00,00,02,00
1743890406.211,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890406.212,00000010,0,Rx,0,8,00,32,40,00,00,07,03,76
1743890406.213,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890406.214,00000408,0,Rx,0,8,00,41,45,0A,FF,FF,06,08
1743890406.215,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890406.216,00000410,0,Rx,0,8,37,00,00,00,00,FF,07,CF
1743890406.217,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,07,07
1743890406.218,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890406.219,00000103,0,Rx,0,8,00,00,02,00,00,00,0B,09
1743890406.220,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,08,08
